file_id	md5	size	urls	sample_id
1670203039de370df9a35a04373b101d	b6fd07e44c791026ab3cbd0b8be75cb9	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS017307_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256045470a
1670203039de370df9a35a04373c01e9	f967f9d402209534695815c2ba0d4846	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS018313_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825604d25fe
1670203039de370df9a35a0437385822	7d1fc695dee672645b5a415ed72ce2ef	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS015854.tar.bz2	faab18e1a137731cffda88256037c99b
1670203039de370df9a35a043746ff67	c11550e16d48b760c32eafbcb351d280	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS050299_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825609b904d
1670203039de370df9a35a04373c4c9d	9584041769cb2bc5442a19607372cc8a	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS018427_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825604dd8e1
1670203039de370df9a35a043747baeb	8deaed474a2a6ee45db1046f8c928502	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS049900_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825609f33bf
1670203039de370df9a35a04373a29e7	a9c26d9af3a0b7790ced5313a22a8a28	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS016753_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825603fcf2a
1670203039de370df9a35a043743346b	4550a0e7847f9fc191474b276fb8c9b5	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS024331_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256082f5e2
1670203039de370df9a35a043737184f	1af9d4ed32f452bc7dd9abf329b017fb	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS015264_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256032fb39
1670203039de370df9a35a04374567ba	32d5020181473b4f36a203852f593d8c	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS051031_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560927b26
1670203039de370df9a35a04373529f0	8e7d2a1f0abc414d8d68fa7600b49a6e	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS014287_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825602a39c9
1670203039de370df9a35a043743b25f	3b0c62108b0c88a4bc4f4efc3f8dc0a9	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS024549_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256085678a
1670203039de370df9a35a0437347f44	9a6bdf6da0345b6d2a999b4dd0d58c88	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS013800_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560289402
1670203039de370df9a35a0437401d05	0999dbcd76f38573ddc2df1b8a619c49	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS048164_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825605d8d8e
1670203039de370df9a35a043742a14f	60cdb289e46eb0dfceb0c8617e5a4a76	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS023971_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825607f035e
1670203039de370df9a35a04374632e3	c4d6bc68ea5a12775b92b449046bbf58	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS049712_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256098fb07
1670203039de370df9a35a043740e1dd	38a81e29acc5f9b491af48d5cbc10b58	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS021484_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825606abb4f
1670203039de370df9a35a0437389fb6	83113c0eb14ce64a391513b44e69be6b	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS015960_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256038d62b
1670203039de370df9a35a043743de7e	96af524e705ce05dad1a2543c83542a4	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS024625_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256085d81a
1670203039de370df9a35a0437345bfa	192f007522d10373dffcf7c59fb2ab09	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS013687_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256027d4c0
1670203039de370df9a35a0437440bf8	89b6577309d45ee9a77602b221db01d6	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS045004_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256087cf68
1670203039de370df9a35a0437484883	96a22a00ce858fe932e76fd10e07fe68	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS045645_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560b3374c
1670203039de370df9a35a04373ad356	d45e06bcb85aad179824329fba82a23e	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS017191_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256044785d
1670203039de370df9a35a0437427094	448e749cdc6fb68f37261effeb746e3a	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS023914_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825607e8e8e
1670203039de370df9a35a0437457ba8	0a90a7d64190dd17ccba314e828891b0	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS047014_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256093b345
1670203039de370df9a35a0437458038	bf5eb374caea523cb1cd03eb0c8e510f	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS049164_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256093b345
1670203039de370df9a35a0437345a33	e08a5b7725223b9fc5a9898e1e739742	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS011529_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256026b813
1670203039de370df9a35a0437479ede	ac48f863ef66c49617b9f34f34e76c08	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS043701_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825609ec93e
1670203039de370df9a35a043745370e	c4b3d7a6bb54645f1fd9d2b78a0aec73	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS056259_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256092046a
1670203039de370df9a35a0437418cb4	085ffcb863279f4396ecf5bdc816fef4	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS022609_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256073bb69
1670203039de370df9a35a04373cdf14	86e4042107437febd9a7bee923ec5cc8	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS018817_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825605185b9
1670203039de370df9a35a043748dcc2	00420df075594e5d60f502887dec4ee2	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS062427_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560c28a3e
1670203039de370df9a35a04373c1e83	d1b72b2df28a76955a79ca5fe4360e0d	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS018351_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825604d81a2
1670203039de370df9a35a04373f53b1	0ad14bb8604d4b9da37da762697ef182	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS049959_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825605a1b14
1670203039de370df9a35a043736166b	03c62478af6e567b103d0fd2593445ae	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS014923_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825602ff324
1670203039de370df9a35a043742ead8	e103589b5db7a4827238e14226d6bc6c	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS024132_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560806e83
1670203039de370df9a35a04374493b5	8bc4c612ff24e9e76347d810b0a3aead	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS050925_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825608d006a
1670203039de370df9a35a04373d6471	22e275788aaabe0bad8907cce70191e0	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS019030_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256053e2dd
1670203039de370df9a35a04373ebbda	7903bf28a70becb6f8abaa676948a191	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS019397_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560566b70
1670203039de370df9a35a043744a727	f9d9335a628d134fbaeb1e6f77b657d0	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS056519_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825608e6439
1670203039de370df9a35a043733d59d	494682d0d12bfbd7e2273eff978e41f9	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS013215_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256022eaae
1670203039de370df9a35a04373a5ab9	0e41b045e168324a2c002a1371863cff	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS016954.tar.bz2	faab18e1a137731cffda882560420672
1670203039de370df9a35a04373519a5	17fb7c55c270f58d200bba82fb2f36cf	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS014235_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560298abb
1670203039de370df9a35a043737c7dc	6a89cfd98d65994002c8fc3a48a09dfc	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS015578_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825603596e3
1670203039de370df9a35a0437382143	c193bed99c66b30a79f163083c9c496d	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS015782_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560374be4
1670203039de370df9a35a0437406331	88ddf6593ed407dce298d1cb66cf1439	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS020233_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825606094a5
1670203039de370df9a35a043742d279	b7269b73084b5600eb33626dff6ba1ed	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS024075_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825607fd982
1670203039de370df9a35a04373ab147	c45c85b8dea94b7f4cc625dfb360957d	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS017103_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825604374e2
1670203039de370df9a35a04373efd66	e701839100333242205c95cc02442ac5	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS019685_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560585fde
1670203039de370df9a35a04373ecaed	f6f0560ee5364b447092c0185a54790d	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS019582_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256057ac84
1670203039de370df9a35a043738e853	b19256403a545bbdbf73885cf3730811	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS016056_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256039d8ad
1670203039de370df9a35a0437382ea8	6bfff54d9823ed61e9e228f070c2b815	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS015794_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825603770fa
1670203039de370df9a35a043737f188	ea3a31d0cfc4ff543a4923711b30b59a	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS015663_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560365cdb
1670203039de370df9a35a04373f6c80	82d219cd2d9cc6655b0b6e7d4386d7de	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS050422_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825605aa22a
1670203039de370df9a35a0437442ca0	5b608bd416b063f34db7c372d8e931a0	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS052027_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560883002
1670203039de370df9a35a0437395a23	e984a3003b3861600a4325c14dd647df	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS016267_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825603baa06
1670203039de370df9a35a04373a674f	2d79cde3569f1fca2d980846c28ed370	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS016989_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560428c3f
1670203039de370df9a35a0437331a66	5ae49fc56e36e2db71c6e181fb91a8ee	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS011134_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560200771
1670203039de370df9a35a04373e3586	a242376cfc7ba6e27c1fe2a693960a6f	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS019161_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560548e7d
1670203039de370df9a35a0437445136	52b170c0cdb1453bf4bc24ba1bca0ff7	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS058770_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256088bfea
1670203039de370df9a35a043740b6a7	1670199fef99729f0e3c5b8dae257e01	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS020869_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256065ae75
1670203039de370df9a35a04373f0511	c138cfbc61845dbe0525eecf56ca009e	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS019787_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256058fbb3
1670203039de370df9a35a0437397d01	2c4667a8be6f8b047fe16e4b27a4567e	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS016335_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825603c7489
1670203039de370df9a35a043734f124	d4490e473c510363ff8d5e6e2f5e4027	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS013951_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560292d72
1670203039de370df9a35a043738c8ea	738d15932b67510277ec6f606d13af12	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS016018_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda88256039759f
1670203039de370df9a35a0437341828	b7df37c089a7756f0b695c424f356a57	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS011452_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda882560245c13
1670203039de370df9a35a043735a78d	e600ebb0fb0449592f806762fa274be9	7665	https://downloads.hmpdacc.org/dacc/hhs/genome/microbiome/wgs/analysis/hmmrc/v1/SRS014683_vs_KEGG_v54.tar.bz2	faab18e1a137731cffda8825602dd417
